account_npi,call_type,call_record_type,date,account_target_type,territory
2878018122,Group Detail,SAM HCO Call Report,8/22/2024,DSS TOP 30,3203S1
1229788656,Sample Only,Group Training,4/6/2024,DSA NEXT BEST,3203S1
2981673854,Sample Only,SAM HCO Call Report,1/10/2024,DSA NT AFFILIATE,3303A1
1915430027,Call Only,SAM HCO Call Report,1/12/2024,DSA TOP 30,3602S1
1217419108,Group Detail,Group Training,1/19/2024,DSA NEXT BEST,3303A1
2437739051,Sample Only,HCP Call,7/19/2024,DSA TOP 30,3203S1
1651000877,Detail with Sample,Group Training,3/12/2024,DSA NT AFFILIATE,3202S1
1014216616,Detail Only,HCP Call,11/9/2024,DSS TOP 30,3602S1
2280742202,Group Detail,Event Call Report,3/13/2024,DSA NT AFFILIATE,3203S1
2727405447,Detail with Sample,Group Training,11/21/2024,DSS TOP 30,3203S1
1200721718,Sample Only,Marketing Event,10/11/2024,DSA NT AFFILIATE,3601A1
1347250514,Detail with Sample,Sampled Call,9/22/2024,DSS TOP 30,3202S1
2484967316,Call Only,Sampled Call,5/2/2024,DSA TOP 30,3401S1
1270187311,Group Detail,Marketing Event,12/20/2024,DSA NEXT BEST,3101A1
2882513076,Detail Only,POC Call Report,12/22/2024,DSS TOP 30,3303A1
2139644781,Call Only,P2P Call,5/7/2024,DSS TOP 30,3303A1
2041124674,Detail with Sample,HCP Call,11/8/2024,DSA NT AFFILIATE,3203S1
1704663010,Detail with Sample,Marketing Event,1/28/2024,DSA TOP 30,3401S1
1863817357,Detail Only,Group Training,5/31/2024,DSA NT AFFILIATE,3602S1
2403400456,Detail Only,HCP Call,2/28/2024,NON-TARGET,3601A1
1242917373,Detail with Sample,SAM HCO Call Report,7/16/2024,DSS TOP 30,3401S1
2422255188,Sample Only,SAM HCO Call Report,7/25/2024,DSS TOP 30,3303A1
1596386787,Call Only,SAM HCO Call Report,2/29/2024,DSA TOP 30,3601A1
1525532840,Call Only,POC Call Report,4/4/2024,DSS TOP 30,3601A1
1309364030,Call Only,Group Training,7/7/2024,DSA NT AFFILIATE,3601A1
2637704400,Detail Only,Sampled Call,10/17/2024,NON-TARGET,3602S1
2104617069,Detail with Sample,Marketing Event,5/18/2024,DSA NT AFFILIATE,3602S1
1469012700,Detail Only,Group Training,8/17/2024,NON-TARGET,3103A1
1981276130,Detail with Sample,Group Training,8/26/2024,DSA TOP 30,3402S1
2120964073,Group Detail,P2P Call,11/22/2024,NON-TARGET,3601A1
1902282498,Group Detail,Group Training,1/21/2024,DSA TOP 30,3601A1
2695502233,Detail with Sample,SAM HCO Call Report,1/10/2024,DSA TOP 30,3601A1
2246637587,Detail Only,P2P Call,2/19/2024,DSS TOP 30,3103A1
2069151112,Detail Only,Sampled Call,4/25/2024,DSA TOP 30,3301A1
2047041559,Sample Only,Group Training,1/22/2024,DSA NT AFFILIATE,3502S1
2491405789,Detail with Sample,Marketing Event,11/27/2024,DSA NT AFFILIATE,3101A1
1309364030,Call Only,HCP Call,8/17/2024,NON-TARGET,3401S1
1564108361,Group Detail,Event Call Report,12/28/2024,DSA NEXT BEST,3201S1
2448080131,Detail Only,SAM HCO Call Report,3/11/2024,DSA TOP 30,3301A1
2183974837,Sample Only,Marketing Event,3/5/2024,DSA NT AFFILIATE,3502S1
2111938441,Sample Only,POC Call Report,2/4/2024,DSA NEXT BEST,3303A1
2829928304,Call Only,Sampled Call,3/20/2024,DSA NT AFFILIATE,3302A1
1988638142,Detail Only,Marketing Event,6/14/2024,NON-TARGET,3401S1
2158830956,Call Only,P2P Call,1/8/2024,DSA TOP 30,3103A1
1660001312,Detail Only,Sampled Call,9/6/2024,DSS TOP 30,3601A1
1895125522,Sample Only,POC Call Report,1/30/2024,DSA NT AFFILIATE,3301A1
1333613493,Group Detail,Event Call Report,11/4/2024,DSA NEXT BEST,3401S1
1660650738,Sample Only,Sampled Call,9/18/2024,DSA NEXT BEST,3602S1
2411813633,Group Detail,Event Call Report,6/20/2024,DSS TOP 30,3301A1
2619184225,Call Only,Sampled Call,7/22/2024,NON-TARGET,3202S1
2023113836,Sample Only,POC Call Report,10/9/2024,NON-TARGET,3203S1
2606010482,Sample Only,HCP Call,4/13/2024,DSA NT AFFILIATE,3401S1
2435424078,Detail with Sample,Sampled Call,12/3/2024,DSA NT AFFILIATE,3103A1
2094865207,Call Only,Group Training,10/5/2024,DSA TOP 30,3502S1
2877293890,Sample Only,POC Call Report,7/6/2024,NON-TARGET,3601A1
2639540281,Sample Only,Marketing Event,1/10/2024,NON-TARGET,3303A1
1224925519,Group Detail,Group Training,6/14/2024,DSS TOP 30,3401S1
1698479407,Group Detail,POC Call Report,5/29/2024,DSS TOP 30,3103A1
1448667426,Group Detail,Event Call Report,5/17/2024,DSA TOP 30,3501A1
2553161676,Group Detail,SAM HCO Call Report,1/11/2024,DSA NT AFFILIATE,3301A1
1555458387,Sample Only,SAM HCO Call Report,12/31/2024,DSA TOP 30,3101A1
2967838406,Call Only,P2P Call,9/5/2024,DSA NT AFFILIATE,3103A1
1262032079,Detail Only,Non-Sampled Call,11/26/2024,DSA TOP 30,3302A1
1339504704,Group Detail,Group Training,10/16/2024,DSA NEXT BEST,3402S1
2560813954,Detail with Sample,POC Call Report,9/11/2024,DSA TOP 30,3203S1
1458414354,Sample Only,Group Training,1/13/2024,NON-TARGET,3203S1
1717474025,Detail with Sample,POC Call Report,12/14/2024,DSA NT AFFILIATE,3602S1
2676754092,Detail Only,Event Call Report,7/6/2024,DSS TOP 30,3302A1
2147309559,Detail Only,Event Call Report,10/21/2024,NON-TARGET,3401S1
2428608976,Sample Only,Event Call Report,11/25/2024,DSA NEXT BEST,3601A1
1244482632,Call Only,P2P Call,7/10/2024,NON-TARGET,3501A1
2175927140,Group Detail,HCP Call,8/29/2024,DSA NEXT BEST,3202S1
2648403224,Call Only,Group Training,8/18/2024,DSA TOP 30,3302A1
1259390415,Sample Only,HCP Call,6/8/2024,DSA NEXT BEST,3103A1
2947306284,Call Only,Sampled Call,12/14/2024,DSA NT AFFILIATE,3501A1
2996043234,Detail with Sample,Event Call Report,1/15/2024,DSA TOP 30,3102A1
1687054641,Group Detail,Event Call Report,1/18/2024,NON-TARGET,3103A1
1794704641,Group Detail,HCP Call,7/30/2024,DSA NEXT BEST,3201S1
2934728805,Call Only,Sampled Call,9/2/2024,DSA NEXT BEST,3501A1
1958814830,Sample Only,Non-Sampled Call,8/24/2024,DSA NEXT BEST,3303A1
2355444684,Group Detail,SAM HCO Call Report,9/6/2024,NON-TARGET,3102A1
2199265154,Detail with Sample,Event Call Report,9/3/2024,NON-TARGET,3303A1
2704833793,Sample Only,Event Call Report,12/10/2024,NON-TARGET,3502S1
2719383180,Detail Only,Sampled Call,10/28/2024,DSA NT AFFILIATE,3203S1
1871920748,Detail Only,P2P Call,5/11/2024,DSA TOP 30,3601A1
1786355790,Detail with Sample,SAM HCO Call Report,2/17/2024,NON-TARGET,3302A1
1541922264,Call Only,HCP Call,2/5/2024,DSA NEXT BEST,3602S1
2825185735,Detail with Sample,Marketing Event,4/17/2024,DSA NT AFFILIATE,3501A1
1755616347,Detail Only,P2P Call,9/9/2024,DSA TOP 30,3203S1
2206054864,Sample Only,Sampled Call,5/15/2024,DSS TOP 30,3301A1
2963588005,Call Only,Event Call Report,12/2/2024,DSA NEXT BEST,3402S1
2919582995,Group Detail,HCP Call,5/3/2024,NON-TARGET,3402S1
2669746964,Group Detail,Group Training,11/24/2024,NON-TARGET,3103A1
2957378231,Group Detail,Event Call Report,6/9/2024,DSA NEXT BEST,3201S1
1262032079,Detail with Sample,Event Call Report,9/17/2024,DSA NEXT BEST,3402S1
1453911123,Group Detail,Marketing Event,6/6/2024,DSS TOP 30,3502S1
1445214909,Sample Only,POC Call Report,7/16/2024,DSS TOP 30,3301A1
1595783448,Call Only,Non-Sampled Call,5/11/2024,NON-TARGET,3402S1
2069151112,Group Detail,SAM HCO Call Report,8/16/2024,DSA TOP 30,3402S1
1595783448,Group Detail,Sampled Call,4/5/2024,DSA NT AFFILIATE,3602S1
2447984465,Detail with Sample,POC Call Report,4/24/2024,NON-TARGET,3201S1
1651995175,Call Only,Non-Sampled Call,9/11/2024,DSA NEXT BEST,3501A1
2341473771,Group Detail,SAM HCO Call Report,4/2/2024,DSS TOP 30,3202S1
1661905784,Detail Only,P2P Call,10/11/2024,DSA NEXT BEST,3501A1
1687054641,Detail Only,Event Call Report,3/3/2024,DSA NT AFFILIATE,3201S1
1825315680,Sample Only,POC Call Report,7/29/2024,DSA NT AFFILIATE,3601A1
2990963072,Call Only,Non-Sampled Call,12/3/2024,DSA TOP 30,3101A1
2354933984,Group Detail,Marketing Event,11/11/2024,DSA NT AFFILIATE,3302A1
1114595869,Detail Only,P2P Call,8/28/2024,DSA NEXT BEST,3201S1
1995399118,Call Only,Marketing Event,9/5/2024,NON-TARGET,3301A1
2397072212,Call Only,POC Call Report,4/22/2024,DSA TOP 30,3401S1
1427037559,Detail Only,Group Training,4/15/2024,DSA TOP 30,3203S1
1211536881,Detail with Sample,POC Call Report,4/28/2024,DSS TOP 30,3203S1
2225856869,Detail Only,Sampled Call,6/4/2024,DSA NEXT BEST,3303A1
1883819631,Sample Only,HCP Call,6/14/2024,DSS TOP 30,3102A1
1313693077,Group Detail,P2P Call,3/18/2024,DSA NT AFFILIATE,3102A1
1446166181,Sample Only,Group Training,4/27/2024,DSA TOP 30,3501A1
1427037559,Detail Only,Non-Sampled Call,12/15/2024,DSA NT AFFILIATE,3302A1
1120026529,Detail with Sample,SAM HCO Call Report,8/17/2024,DSS TOP 30,3301A1
2285593816,Call Only,P2P Call,3/31/2024,DSA TOP 30,3202S1
1306246859,Group Detail,Sampled Call,2/13/2024,DSS TOP 30,3602S1
2323157632,Call Only,POC Call Report,1/5/2024,DSS TOP 30,3401S1
2918825189,Call Only,Non-Sampled Call,8/22/2024,DSA NEXT BEST,3201S1
2412886794,Sample Only,Sampled Call,6/14/2024,DSS TOP 30,3203S1
1215500479,Sample Only,Non-Sampled Call,6/24/2024,DSA NEXT BEST,3101A1
1156009514,Sample Only,Group Training,1/15/2024,DSA NEXT BEST,3103A1
2341972848,Group Detail,P2P Call,4/14/2024,DSA TOP 30,3601A1
2912683923,Sample Only,Non-Sampled Call,3/7/2024,DSA TOP 30,3601A1
1270187311,Detail Only,HCP Call,10/24/2024,DSS TOP 30,3601A1
2745160388,Group Detail,HCP Call,3/5/2024,DSA NT AFFILIATE,3601A1
1669497800,Detail Only,P2P Call,9/21/2024,DSA NT AFFILIATE,3602S1
1278423734,Detail Only,Marketing Event,5/12/2024,DSA NEXT BEST,3601A1
2512934825,Detail with Sample,Non-Sampled Call,8/17/2024,NON-TARGET,3103A1
2047041559,Sample Only,HCP Call,7/15/2024,DSA NEXT BEST,3301A1
1742886649,Group Detail,HCP Call,8/20/2024,DSS TOP 30,3402S1
2055119446,Detail with Sample,Event Call Report,9/15/2024,DSS TOP 30,3502S1
1379146747,Detail with Sample,Marketing Event,2/28/2024,DSS TOP 30,3602S1
1590664262,Call Only,SAM HCO Call Report,11/15/2024,DSS TOP 30,3301A1
2728765013,Detail with Sample,POC Call Report,2/25/2024,DSS TOP 30,3402S1
2523864870,Group Detail,Group Training,6/19/2024,DSA NEXT BEST,3502S1
1954337414,Detail Only,Sampled Call,6/5/2024,DSA TOP 30,3401S1
2350878183,Call Only,Marketing Event,7/8/2024,DSS TOP 30,3102A1
2682600677,Detail Only,HCP Call,6/7/2024,DSA NEXT BEST,3601A1
2501370551,Detail Only,POC Call Report,10/21/2024,DSA NEXT BEST,3203S1
2120238635,Call Only,Non-Sampled Call,4/22/2024,DSA NEXT BEST,3203S1
1310827587,Sample Only,Group Training,2/1/2024,NON-TARGET,3201S1
2340453121,Detail Only,Event Call Report,7/9/2024,DSS TOP 30,3301A1
2840723346,Sample Only,Group Training,10/15/2024,DSS TOP 30,3301A1
1841133521,Detail with Sample,POC Call Report,5/20/2024,DSA NT AFFILIATE,3602S1
2447148624,Call Only,Event Call Report,7/5/2024,DSA NEXT BEST,3102A1
1501459489,Sample Only,Non-Sampled Call,7/27/2024,DSA NEXT BEST,3101A1
1172775767,Detail Only,Marketing Event,9/12/2024,DSA TOP 30,3502S1
2226961544,Group Detail,Event Call Report,11/25/2024,DSA NEXT BEST,3101A1
2927101564,Detail with Sample,Group Training,10/2/2024,DSA TOP 30,3501A1
2136371305,Detail Only,SAM HCO Call Report,10/19/2024,NON-TARGET,3502S1
1165245216,Sample Only,Non-Sampled Call,8/2/2024,DSA TOP 30,3302A1
1238600884,Group Detail,P2P Call,4/17/2024,NON-TARGET,3103A1
2031995224,Detail Only,HCP Call,11/9/2024,NON-TARGET,3502S1
1896903620,Detail Only,SAM HCO Call Report,6/20/2024,DSA TOP 30,3401S1
1606172078,Detail Only,Event Call Report,7/25/2024,DSA NT AFFILIATE,3103A1
2462882420,Call Only,Sampled Call,11/18/2024,DSA NEXT BEST,3402S1
1590664262,Call Only,SAM HCO Call Report,3/17/2024,DSA NT AFFILIATE,3602S1
1032596288,Detail with Sample,Group Training,3/16/2024,DSA NEXT BEST,3303A1
1896903620,Detail Only,Group Training,9/23/2024,DSA NT AFFILIATE,3102A1
2237745613,Detail with Sample,Sampled Call,6/2/2024,DSA NT AFFILIATE,3301A1
2383877244,Call Only,Non-Sampled Call,6/5/2024,DSS TOP 30,3101A1
2592230714,Detail Only,Non-Sampled Call,9/2/2024,DSS TOP 30,3401S1
2647295936,Group Detail,Marketing Event,8/2/2024,DSA NEXT BEST,3303A1
1745479111,Detail with Sample,HCP Call,5/11/2024,DSA NEXT BEST,3102A1
2279376038,Detail with Sample,P2P Call,11/22/2024,NON-TARGET,3601A1
2916245810,Detail Only,Sampled Call,10/28/2024,DSA TOP 30,3103A1
1127787297,Detail with Sample,HCP Call,9/26/2024,DSA NEXT BEST,3301A1
2435424078,Group Detail,P2P Call,3/24/2024,DSA TOP 30,3301A1
1436695884,Detail with Sample,Non-Sampled Call,6/28/2024,DSA TOP 30,3301A1
2870181019,Detail Only,Event Call Report,12/19/2024,DSS TOP 30,3203S1
1565753223,Group Detail,Event Call Report,7/2/2024,NON-TARGET,3301A1
2280659091,Detail with Sample,Marketing Event,3/31/2024,DSS TOP 30,3402S1
1577934043,Sample Only,HCP Call,6/8/2024,NON-TARGET,3302A1
2881914481,Sample Only,SAM HCO Call Report,11/24/2024,DSS TOP 30,3301A1
1979143235,Sample Only,P2P Call,2/25/2024,DSA NEXT BEST,3101A1
2726199769,Sample Only,Sampled Call,12/21/2024,DSA NT AFFILIATE,3402S1
1339504704,Sample Only,Group Training,2/21/2024,DSA NEXT BEST,3103A1
1074904226,Detail with Sample,SAM HCO Call Report,6/28/2024,NON-TARGET,3601A1
2280742202,Call Only,Non-Sampled Call,9/14/2024,DSA NEXT BEST,3602S1
1533026389,Sample Only,Event Call Report,11/8/2024,DSS TOP 30,3602S1
1300444757,Detail with Sample,P2P Call,8/24/2024,DSA NT AFFILIATE,3101A1
2067120424,Detail with Sample,SAM HCO Call Report,6/22/2024,DSA TOP 30,3301A1
1918529866,Detail with Sample,Event Call Report,3/6/2024,DSA NT AFFILIATE,3501A1
1501459489,Group Detail,Sampled Call,12/3/2024,DSA TOP 30,3601A1
1158860229,Detail Only,Event Call Report,8/31/2024,DSA NT AFFILIATE,3501A1
1952311890,Detail Only,HCP Call,3/18/2024,NON-TARGET,3103A1
2606777429,Sample Only,SAM HCO Call Report,4/14/2024,DSA TOP 30,3102A1
1171644444,Group Detail,Non-Sampled Call,9/23/2024,NON-TARGET,3602S1
2451352641,Sample Only,POC Call Report,11/19/2024,DSA NT AFFILIATE,3302A1
2437739051,Detail with Sample,Event Call Report,3/16/2024,DSS TOP 30,3101A1
2394583989,Sample Only,Event Call Report,5/21/2024,NON-TARGET,3203S1
1651995175,Detail with Sample,HCP Call,3/13/2024,DSA NT AFFILIATE,3401S1
2412886794,Sample Only,Sampled Call,2/15/2024,DSA TOP 30,3302A1
1906444664,Call Only,HCP Call,10/23/2024,DSA TOP 30,3101A1
1119431516,Group Detail,Non-Sampled Call,12/12/2024,DSA NT AFFILIATE,3301A1
2689953574,Group Detail,Sampled Call,10/23/2024,DSA NEXT BEST,3201S1
2976019824,Detail with Sample,P2P Call,3/15/2024,NON-TARGET,3202S1
2024911741,Detail with Sample,Event Call Report,7/5/2024,DSS TOP 30,3601A1
2334201130,Sample Only,POC Call Report,10/26/2024,DSS TOP 30,3301A1
1662940897,Sample Only,Event Call Report,1/16/2024,DSA TOP 30,3301A1
2148317445,Sample Only,HCP Call,6/25/2024,NON-TARGET,3302A1
2816805275,Detail Only,Group Training,10/26/2024,NON-TARGET,3203S1
1202109276,Detail Only,P2P Call,6/17/2024,NON-TARGET,3103A1
2447984465,Call Only,Non-Sampled Call,5/11/2024,DSA TOP 30,3202S1
1513839058,Sample Only,HCP Call,6/21/2024,DSS TOP 30,3301A1
1224925519,Detail with Sample,SAM HCO Call Report,1/22/2024,NON-TARGET,3602S1
2462882420,Detail with Sample,HCP Call,12/12/2024,NON-TARGET,3103A1
1152608467,Call Only,SAM HCO Call Report,3/12/2024,DSA TOP 30,3201S1
1329160210,Group Detail,P2P Call,10/9/2024,DSS TOP 30,3303A1
1026653517,Group Detail,Event Call Report,5/28/2024,NON-TARGET,3102A1
2310613902,Detail Only,P2P Call,9/29/2024,NON-TARGET,3502S1
1876122324,Detail Only,SAM HCO Call Report,5/22/2024,DSA NT AFFILIATE,3101A1
1851053650,Sample Only,Event Call Report,2/3/2024,DSA NT AFFILIATE,3201S1
2199220738,Sample Only,Sampled Call,2/11/2024,NON-TARGET,3203S1
2095311847,Sample Only,Group Training,12/24/2024,DSA NEXT BEST,3301A1
2412886794,Sample Only,Sampled Call,4/11/2024,DSA NEXT BEST,3502S1
2199265154,Detail Only,Non-Sampled Call,12/28/2024,DSA NT AFFILIATE,3501A1
1167607124,Call Only,Marketing Event,11/14/2024,NON-TARGET,3601A1
1114595869,Sample Only,POC Call Report,3/31/2024,NON-TARGET,3101A1
2103149940,Detail Only,Sampled Call,4/1/2024,NON-TARGET,3401S1
2528500651,Group Detail,POC Call Report,11/3/2024,NON-TARGET,3301A1
1510109489,Call Only,HCP Call,12/3/2024,DSA NT AFFILIATE,3502S1
2227511553,Call Only,HCP Call,7/7/2024,DSS TOP 30,3203S1
2334927163,Group Detail,P2P Call,3/8/2024,DSA NEXT BEST,3303A1
1704663010,Detail Only,Event Call Report,6/30/2024,DSA TOP 30,3302A1
1896903620,Call Only,Group Training,6/3/2024,DSS TOP 30,3103A1
1927248862,Group Detail,SAM HCO Call Report,12/22/2024,DSA NEXT BEST,3202S1
1847896543,Sample Only,Non-Sampled Call,3/15/2024,DSA TOP 30,3103A1
2084947478,Detail with Sample,Marketing Event,7/24/2024,DSA NT AFFILIATE,3402S1
1669723734,Sample Only,Group Training,2/6/2024,DSS TOP 30,3203S1
2305153245,Group Detail,Marketing Event,12/15/2024,DSA NEXT BEST,3601A1
2881914481,Detail Only,HCP Call,10/29/2024,DSS TOP 30,3602S1
2113945758,Call Only,Non-Sampled Call,6/5/2024,DSA NT AFFILIATE,3203S1
1516170394,Detail with Sample,Non-Sampled Call,10/31/2024,DSA NEXT BEST,3601A1
2514485271,Detail Only,SAM HCO Call Report,1/21/2024,NON-TARGET,3401S1
1899262792,Sample Only,P2P Call,11/26/2024,DSA NEXT BEST,3303A1
2273740304,Sample Only,POC Call Report,12/8/2024,DSS TOP 30,3402S1
1839474598,Detail with Sample,Marketing Event,7/1/2024,DSA TOP 30,3202S1
2902911177,Call Only,P2P Call,3/1/2024,NON-TARGET,3402S1
2417509599,Detail with Sample,HCP Call,12/1/2024,DSS TOP 30,3402S1
2069151112,Detail Only,POC Call Report,4/29/2024,DSA NT AFFILIATE,3201S1
2530436555,Call Only,HCP Call,9/21/2024,DSA NEXT BEST,3502S1
1288983586,Detail Only,POC Call Report,6/4/2024,DSA NEXT BEST,3502S1
1233122959,Group Detail,POC Call Report,8/16/2024,DSA NEXT BEST,3502S1
1755616347,Sample Only,POC Call Report,3/2/2024,DSS TOP 30,3103A1
1916876459,Call Only,HCP Call,4/11/2024,DSA NT AFFILIATE,3402S1
2877957254,Detail Only,Non-Sampled Call,11/19/2024,DSS TOP 30,3201S1
2727405447,Detail Only,Group Training,3/31/2024,DSS TOP 30,3101A1
1242917373,Detail with Sample,Marketing Event,3/29/2024,DSA NEXT BEST,3101A1
2583863556,Call Only,POC Call Report,4/30/2024,NON-TARGET,3103A1
2996043234,Detail Only,P2P Call,10/16/2024,DSS TOP 30,3301A1
1664044979,Group Detail,Event Call Report,12/19/2024,DSA TOP 30,3501A1
2183121348,Call Only,POC Call Report,1/1/2024,DSA TOP 30,3401S1
1458414354,Group Detail,Event Call Report,5/7/2024,NON-TARGET,3202S1
1353644345,Group Detail,Non-Sampled Call,3/17/2024,DSA NT AFFILIATE,3401S1
2963588005,Sample Only,POC Call Report,12/18/2024,DSA NT AFFILIATE,3601A1
1660992577,Call Only,P2P Call,1/10/2024,DSA NT AFFILIATE,3301A1
1406903557,Group Detail,Sampled Call,5/23/2024,DSA NT AFFILIATE,3501A1
1792697441,Detail with Sample,P2P Call,9/12/2024,DSS TOP 30,3203S1
1211536881,Call Only,Group Training,4/5/2024,DSS TOP 30,3302A1
1262032079,Group Detail,Group Training,12/3/2024,NON-TARGET,3301A1
2760875241,Group Detail,P2P Call,10/19/2024,DSA NT AFFILIATE,3301A1
1182894368,Detail with Sample,Group Training,1/12/2024,DSA NT AFFILIATE,3303A1
1091657849,Detail with Sample,Non-Sampled Call,10/2/2024,NON-TARGET,3601A1
1590664262,Detail with Sample,Marketing Event,8/30/2024,DSA NEXT BEST,3602S1
2750802098,Call Only,Sampled Call,1/10/2024,DSA NT AFFILIATE,3303A1
1528912254,Detail with Sample,POC Call Report,6/27/2024,NON-TARGET,3501A1
2226961544,Detail with Sample,SAM HCO Call Report,1/19/2024,DSA TOP 30,3501A1
2639540281,Call Only,Group Training,8/15/2024,DSS TOP 30,3303A1
1253356925,Group Detail,Non-Sampled Call,10/9/2024,DSS TOP 30,3302A1
1767371113,Detail with Sample,Non-Sampled Call,2/11/2024,NON-TARGET,3502S1
1564108361,Group Detail,Event Call Report,4/17/2024,DSA NT AFFILIATE,3303A1
1660745827,Detail Only,Event Call Report,8/24/2024,DSS TOP 30,3303A1
2179956251,Detail with Sample,POC Call Report,6/7/2024,NON-TARGET,3303A1
1894536240,Sample Only,Sampled Call,5/3/2024,NON-TARGET,3102A1
2597835749,Detail with Sample,HCP Call,1/23/2024,DSA NT AFFILIATE,3201S1
2135501837,Group Detail,HCP Call,4/1/2024,DSA NT AFFILIATE,3402S1
2365331350,Group Detail,POC Call Report,9/24/2024,NON-TARGET,3501A1
2383877244,Sample Only,Marketing Event,8/1/2024,DSS TOP 30,3302A1
2115864932,Detail Only,Sampled Call,11/11/2024,DSA NEXT BEST,3202S1
1937028072,Detail Only,Non-Sampled Call,1/11/2024,DSA NEXT BEST,3303A1
1094145925,Sample Only,Non-Sampled Call,5/17/2024,NON-TARGET,3201S1
1767849431,Detail with Sample,Marketing Event,10/4/2024,DSA TOP 30,3501A1
2395265206,Detail with Sample,Marketing Event,2/17/2024,DSA NEXT BEST,3502S1
1603335512,Call Only,HCP Call,9/14/2024,NON-TARGET,3602S1
2734683127,Detail with Sample,Non-Sampled Call,2/7/2024,DSA TOP 30,3103A1
1079892814,Detail Only,P2P Call,5/19/2024,DSA TOP 30,3102A1
1208689511,Detail with Sample,P2P Call,2/23/2024,NON-TARGET,3601A1
2615959901,Group Detail,P2P Call,5/7/2024,DSS TOP 30,3502S1
2919582995,Sample Only,SAM HCO Call Report,7/11/2024,DSA NEXT BEST,3201S1
2596424628,Call Only,POC Call Report,12/9/2024,DSA TOP 30,3303A1
1534677842,Detail Only,P2P Call,4/14/2024,DSA TOP 30,3303A1
2452238005,Sample Only,HCP Call,6/24/2024,DSA NEXT BEST,3103A1
2981673854,Sample Only,Sampled Call,2/18/2024,NON-TARGET,3101A1
1430941540,Group Detail,POC Call Report,2/14/2024,NON-TARGET,3202S1
2411813633,Sample Only,P2P Call,11/26/2024,DSA NEXT BEST,3302A1
1095493175,Call Only,Event Call Report,5/29/2024,DSA TOP 30,3203S1
2324426317,Detail with Sample,Sampled Call,2/14/2024,DSA NT AFFILIATE,3502S1
1512422435,Sample Only,POC Call Report,11/7/2024,DSS TOP 30,3303A1
2682600677,Call Only,SAM HCO Call Report,2/15/2024,NON-TARGET,3501A1
2653432068,Detail Only,POC Call Report,10/25/2024,DSA TOP 30,3103A1
1423235058,Sample Only,Event Call Report,2/22/2024,DSA TOP 30,3402S1
1990815696,Detail Only,SAM HCO Call Report,6/5/2024,DSA NT AFFILIATE,3101A1
2632191454,Group Detail,Sampled Call,5/18/2024,DSS TOP 30,3601A1
1501080848,Call Only,Group Training,6/30/2024,DSA NEXT BEST,3301A1
2081205169,Group Detail,P2P Call,3/31/2024,DSA TOP 30,3302A1
