account_npi,call_type,call_record_type,date,account_target_type,territory
1857127292,Group Detail,POC Call Report,3/23/2024,DSA NEXT BEST,3501A1
1845150893,Sample Only,Non-Sampled Call,10/18/2024,DSS TOP 30,3402S1
1641712573,Call Only,HCP Call,10/23/2024,DSA NT AFFILIATE,3601A1
2794958856,Sample Only,P2P Call,2/11/2024,DSS TOP 30,3101A1
1043839438,Group Detail,Sampled Call,11/4/2024,NON-TARGET,3101A1
2819627304,Detail with Sample,Event Call Report,5/6/2024,DSS TOP 30,3101A1
1496617117,Detail with Sample,Non-Sampled Call,11/8/2024,DSS TOP 30,3201S1
2901947438,Detail Only,P2P Call,10/9/2024,DSA NEXT BEST,3303A1
1017190495,Call Only,Group Training,5/28/2024,DSS TOP 30,3103A1
2770705065,Call Only,P2P Call,4/12/2024,DSA NEXT BEST,3101A1
2141333738,Group Detail,P2P Call,2/29/2024,DSA NEXT BEST,3203S1
1021079171,Sample Only,HCP Call,7/29/2024,DSA NEXT BEST,3501A1
2828977401,Sample Only,Event Call Report,12/10/2024,DSA NT AFFILIATE,3303A1
2920765167,Call Only,P2P Call,2/26/2024,DSA TOP 30,3301A1
1885485142,Sample Only,SAM HCO Call Report,2/29/2024,DSA NEXT BEST,3501A1
1678604461,Sample Only,HCP Call,12/15/2024,DSA NEXT BEST,3201S1
2087217788,Detail Only,Non-Sampled Call,8/25/2024,DSS TOP 30,3402S1
2241620109,Detail Only,Marketing Event,10/1/2024,DSA TOP 30,3501A1
2162995290,Detail with Sample,Group Training,9/15/2024,DSS TOP 30,3502S1
1320919168,Sample Only,P2P Call,2/15/2024,DSA NEXT BEST,3303A1
2288346998,Group Detail,HCP Call,7/27/2024,DSA NT AFFILIATE,3102A1
1590810634,Call Only,POC Call Report,12/23/2024,NON-TARGET,3601A1
2811662945,Detail with Sample,Event Call Report,5/1/2024,DSS TOP 30,3201S1
2908124270,Detail Only,SAM HCO Call Report,7/14/2024,DSA NT AFFILIATE,3601A1
1249791185,Group Detail,Sampled Call,4/6/2024,DSS TOP 30,3303A1
2206887339,Detail Only,HCP Call,8/20/2024,DSA NEXT BEST,3203S1
2196562116,Detail with Sample,POC Call Report,3/4/2024,DSA NT AFFILIATE,3602S1
2849980434,Sample Only,Non-Sampled Call,3/26/2024,NON-TARGET,3502S1
2784092146,Sample Only,Group Training,11/5/2024,DSA TOP 30,3502S1
2196562116,Group Detail,HCP Call,10/18/2024,DSA TOP 30,3602S1
1405307461,Sample Only,Marketing Event,7/31/2024,DSA TOP 30,3101A1
1502696097,Detail Only,P2P Call,2/2/2024,NON-TARGET,3202S1
2784092146,Detail with Sample,POC Call Report,3/14/2024,DSA NEXT BEST,3402S1
2372859849,Group Detail,POC Call Report,11/22/2024,DSA NEXT BEST,3401S1
1018562056,Group Detail,Marketing Event,3/18/2024,DSA NEXT BEST,3202S1
2005411596,Group Detail,SAM HCO Call Report,9/28/2024,DSA TOP 30,3602S1
1179629579,Detail with Sample,POC Call Report,9/12/2024,DSA TOP 30,3602S1
1698895545,Call Only,Marketing Event,11/17/2024,NON-TARGET,3402S1
2204678284,Detail Only,P2P Call,8/2/2024,DSS TOP 30,3303A1
1152169676,Call Only,Sampled Call,1/27/2024,DSA NT AFFILIATE,3201S1
1752655959,Call Only,SAM HCO Call Report,9/11/2024,DSA NEXT BEST,3601A1
2784912160,Call Only,HCP Call,5/9/2024,DSA NEXT BEST,3402S1
2797345978,Group Detail,POC Call Report,10/17/2024,DSA NT AFFILIATE,3402S1
2894430152,Sample Only,Marketing Event,4/24/2024,DSA NEXT BEST,3303A1
1586412163,Call Only,POC Call Report,2/23/2024,DSS TOP 30,3402S1
2917523884,Detail Only,POC Call Report,6/4/2024,DSA NEXT BEST,3602S1
2529853661,Detail Only,Non-Sampled Call,10/16/2024,DSA NEXT BEST,3401S1
1001110541,Sample Only,POC Call Report,9/29/2024,NON-TARGET,3203S1
1338720525,Group Detail,Event Call Report,11/22/2024,NON-TARGET,3302A1
2602720761,Call Only,Marketing Event,3/17/2024,DSA NT AFFILIATE,3302A1
1535469660,Detail with Sample,Sampled Call,5/29/2024,DSA TOP 30,3103A1
2027834130,Call Only,HCP Call,7/12/2024,DSA TOP 30,3103A1
2732865924,Call Only,Non-Sampled Call,1/10/2024,DSA TOP 30,3401S1
2701101780,Detail Only,Event Call Report,4/9/2024,NON-TARGET,3301A1
2271925808,Sample Only,HCP Call,12/27/2024,DSA NT AFFILIATE,3303A1
1750186189,Group Detail,Marketing Event,5/9/2024,DSS TOP 30,3401S1
1712011418,Detail Only,HCP Call,6/15/2024,DSA NT AFFILIATE,3102A1
1362324954,Call Only,HCP Call,9/22/2024,DSA TOP 30,3203S1
1244534739,Sample Only,Event Call Report,9/26/2024,DSS TOP 30,3601A1
1927277770,Detail with Sample,Group Training,8/28/2024,DSS TOP 30,3502S1
1420330423,Detail Only,SAM HCO Call Report,5/24/2024,DSA TOP 30,3102A1
2332763206,Group Detail,POC Call Report,4/17/2024,DSA TOP 30,3101A1
1718835356,Sample Only,Group Training,4/21/2024,DSA NEXT BEST,3202S1
2618681551,Group Detail,P2P Call,5/9/2024,DSA NEXT BEST,3103A1
1863388557,Detail with Sample,Group Training,5/6/2024,DSA NT AFFILIATE,3502S1
2102231129,Detail Only,SAM HCO Call Report,10/15/2024,DSA NEXT BEST,3502S1
1708626443,Group Detail,Event Call Report,8/18/2024,NON-TARGET,3201S1
2730867195,Sample Only,POC Call Report,12/4/2024,NON-TARGET,3402S1
1508606546,Call Only,HCP Call,1/14/2024,DSA NEXT BEST,3302A1
2477391284,Detail with Sample,Non-Sampled Call,5/7/2024,NON-TARGET,3601A1
1189563206,Sample Only,Sampled Call,8/2/2024,DSA TOP 30,3102A1
1469637761,Detail Only,P2P Call,5/17/2024,DSA NEXT BEST,3401S1
2804445936,Group Detail,Group Training,12/13/2024,DSA NEXT BEST,3101A1
2205645365,Sample Only,Non-Sampled Call,1/5/2024,NON-TARGET,3101A1
1466472774,Detail with Sample,Sampled Call,4/21/2024,NON-TARGET,3601A1
1590810634,Detail with Sample,POC Call Report,1/19/2024,DSA NT AFFILIATE,3301A1
2485304501,Detail with Sample,Group Training,1/19/2024,DSA TOP 30,3303A1
1922906381,Group Detail,HCP Call,5/29/2024,DSA NEXT BEST,3402S1
1644926030,Detail Only,POC Call Report,4/29/2024,DSA NEXT BEST,3102A1
1652367549,Sample Only,Group Training,8/9/2024,DSS TOP 30,3402S1
1359964572,Group Detail,Marketing Event,9/15/2024,NON-TARGET,3501A1
2807209529,Group Detail,Event Call Report,5/12/2024,NON-TARGET,3502S1
1798250435,Sample Only,P2P Call,10/15/2024,DSS TOP 30,3102A1
1179629579,Detail Only,HCP Call,5/10/2024,DSA NEXT BEST,3402S1
1857127292,Sample Only,Event Call Report,9/8/2024,NON-TARGET,3201S1
2770705065,Detail Only,SAM HCO Call Report,11/21/2024,DSA NEXT BEST,3301A1
1767365487,Sample Only,HCP Call,3/29/2024,NON-TARGET,3202S1
2016180420,Detail with Sample,HCP Call,11/4/2024,DSS TOP 30,3601A1
1702387901,Call Only,P2P Call,10/31/2024,DSA NT AFFILIATE,3203S1
1552390682,Sample Only,P2P Call,1/28/2024,DSA TOP 30,3103A1
2293820508,Detail with Sample,SAM HCO Call Report,5/15/2024,DSA TOP 30,3203S1
2059201414,Sample Only,P2P Call,2/3/2024,DSS TOP 30,3502S1
2755760622,Detail Only,SAM HCO Call Report,8/19/2024,DSA TOP 30,3401S1
2271896348,Detail with Sample,P2P Call,2/28/2024,DSA NEXT BEST,3203S1
1702387901,Group Detail,Sampled Call,10/17/2024,DSA TOP 30,3303A1
2772631038,Detail with Sample,P2P Call,11/28/2024,DSA TOP 30,3301A1
2714437213,Call Only,POC Call Report,1/9/2024,DSA NT AFFILIATE,3501A1
2618681551,Call Only,P2P Call,3/12/2024,NON-TARGET,3502S1
2490106701,Group Detail,Marketing Event,11/4/2024,DSS TOP 30,3601A1
1934827955,Detail with Sample,Group Training,6/29/2024,DSA TOP 30,3401S1
1748307624,Detail with Sample,Non-Sampled Call,5/4/2024,DSS TOP 30,3101A1
1362989442,Detail Only,POC Call Report,9/17/2024,DSA NEXT BEST,3101A1
2026022448,Call Only,SAM HCO Call Report,5/27/2024,DSA NT AFFILIATE,3203S1
2769388766,Detail with Sample,Marketing Event,10/22/2024,DSA TOP 30,3203S1
2711835732,Group Detail,P2P Call,11/27/2024,DSA TOP 30,3601A1
1327007827,Detail with Sample,HCP Call,6/12/2024,DSA NEXT BEST,3302A1
1922331069,Call Only,Marketing Event,6/12/2024,NON-TARGET,3301A1
2127210215,Group Detail,Marketing Event,3/13/2024,DSA TOP 30,3201S1
2704186515,Detail with Sample,P2P Call,6/10/2024,DSA NEXT BEST,3602S1
2952244891,Detail with Sample,P2P Call,6/13/2024,DSA NEXT BEST,3201S1
2252431016,Group Detail,Group Training,12/26/2024,DSA TOP 30,3302A1
2916911676,Detail Only,Event Call Report,4/7/2024,DSA NEXT BEST,3102A1
1374983631,Group Detail,Group Training,12/8/2024,DSA NEXT BEST,3301A1
2605429519,Call Only,Group Training,2/15/2024,DSA NT AFFILIATE,3402S1
1482807227,Call Only,SAM HCO Call Report,9/19/2024,DSA NT AFFILIATE,3401S1
2471426490,Detail with Sample,POC Call Report,1/2/2024,DSA NEXT BEST,3501A1
1859105239,Detail with Sample,HCP Call,11/23/2024,DSA NT AFFILIATE,3102A1
2436051847,Detail with Sample,Sampled Call,12/9/2024,NON-TARGET,3402S1
2697856777,Detail with Sample,Sampled Call,2/12/2024,DSA NT AFFILIATE,3303A1
1250543798,Sample Only,HCP Call,9/18/2024,DSA TOP 30,3203S1
1082734516,Detail Only,P2P Call,7/28/2024,DSS TOP 30,3101A1
1722704978,Sample Only,Sampled Call,5/21/2024,DSA TOP 30,3202S1
1468176811,Detail Only,Sampled Call,5/17/2024,NON-TARGET,3601A1
1899954711,Detail with Sample,Marketing Event,8/4/2024,DSA NT AFFILIATE,3303A1
1142635091,Detail Only,POC Call Report,10/4/2024,DSS TOP 30,3601A1
2490106701,Call Only,P2P Call,10/16/2024,DSA NT AFFILIATE,3302A1
1347701169,Call Only,POC Call Report,4/20/2024,DSA NT AFFILIATE,3303A1
1467330534,Call Only,HCP Call,9/20/2024,DSS TOP 30,3302A1
1307296911,Detail with Sample,HCP Call,2/20/2024,DSA TOP 30,3301A1
1021079171,Sample Only,HCP Call,10/19/2024,DSA NEXT BEST,3302A1
2565813470,Detail with Sample,SAM HCO Call Report,7/18/2024,DSA NT AFFILIATE,3501A1
1214337923,Call Only,Event Call Report,5/9/2024,DSA NEXT BEST,3602S1
1446714543,Call Only,SAM HCO Call Report,12/10/2024,DSA TOP 30,3203S1
2596648531,Detail with Sample,Group Training,8/18/2024,DSA TOP 30,3202S1
1271197582,Detail with Sample,Sampled Call,10/4/2024,DSS TOP 30,3202S1
2993905476,Sample Only,P2P Call,9/12/2024,DSA NT AFFILIATE,3302A1
2784912160,Detail Only,P2P Call,7/9/2024,NON-TARGET,3602S1
1927277770,Call Only,SAM HCO Call Report,4/18/2024,DSA TOP 30,3303A1
2576424226,Detail Only,SAM HCO Call Report,3/31/2024,DSA NEXT BEST,3202S1
1125254001,Detail Only,Group Training,9/21/2024,DSA NT AFFILIATE,3302A1
2005411596,Detail with Sample,Non-Sampled Call,6/17/2024,DSA NT AFFILIATE,3203S1
2490834070,Sample Only,Marketing Event,1/2/2024,DSA NEXT BEST,3101A1
1950477586,Detail Only,POC Call Report,4/9/2024,DSS TOP 30,3401S1
1459991350,Detail Only,Marketing Event,7/11/2024,NON-TARGET,3202S1
1975461805,Detail with Sample,Group Training,5/11/2024,DSA TOP 30,3303A1
2229774019,Group Detail,Event Call Report,12/11/2024,NON-TARGET,3302A1
2363290467,Group Detail,Group Training,12/1/2024,DSA NT AFFILIATE,3102A1
1155431610,Sample Only,P2P Call,10/20/2024,NON-TARGET,3201S1
2633767765,Group Detail,HCP Call,2/16/2024,DSA NT AFFILIATE,3103A1
2926241734,Detail Only,SAM HCO Call Report,2/13/2024,DSA NEXT BEST,3101A1
1645337229,Detail Only,Group Training,11/11/2024,DSA NT AFFILIATE,3101A1
2889815656,Sample Only,HCP Call,11/12/2024,DSA TOP 30,3601A1
2475721334,Detail Only,Event Call Report,11/3/2024,DSA NEXT BEST,3301A1
2006714394,Detail with Sample,SAM HCO Call Report,6/26/2024,NON-TARGET,3302A1
2595259181,Sample Only,Sampled Call,8/12/2024,DSS TOP 30,3401S1
2511101749,Detail with Sample,Sampled Call,10/29/2024,DSA NEXT BEST,3501A1
1114823881,Detail Only,Marketing Event,6/20/2024,DSA NEXT BEST,3501A1
2758572933,Detail with Sample,POC Call Report,11/25/2024,DSA NT AFFILIATE,3102A1
2148688506,Detail Only,P2P Call,10/10/2024,DSA NT AFFILIATE,3102A1
2468889296,Detail Only,HCP Call,5/30/2024,DSA NT AFFILIATE,3102A1
2033603024,Group Detail,Marketing Event,11/6/2024,DSA NEXT BEST,3502S1
1553301605,Sample Only,Sampled Call,6/5/2024,DSA NT AFFILIATE,3301A1
1644901058,Sample Only,Non-Sampled Call,12/31/2024,DSA NEXT BEST,3303A1
1075686442,Detail with Sample,Sampled Call,1/4/2024,DSA NEXT BEST,3301A1
2074509882,Call Only,HCP Call,5/2/2024,DSS TOP 30,3102A1
2204678284,Detail Only,Event Call Report,10/8/2024,NON-TARGET,3301A1
1785440452,Detail Only,Event Call Report,5/10/2024,DSA NT AFFILIATE,3302A1
1250987367,Detail Only,HCP Call,10/28/2024,DSA NEXT BEST,3601A1
1338720525,Group Detail,Event Call Report,4/10/2024,DSS TOP 30,3303A1
1368467567,Detail Only,POC Call Report,5/2/2024,DSS TOP 30,3302A1
2288429810,Detail with Sample,Sampled Call,12/2/2024,NON-TARGET,3502S1
1141546745,Call Only,Event Call Report,10/23/2024,DSS TOP 30,3102A1
1085154399,Sample Only,HCP Call,9/25/2024,DSA TOP 30,3602S1
1017541366,Call Only,Sampled Call,9/6/2024,DSS TOP 30,3103A1
2074509882,Call Only,Event Call Report,4/3/2024,NON-TARGET,3402S1
1539460152,Group Detail,POC Call Report,4/27/2024,DSA NT AFFILIATE,3202S1
2319125767,Detail with Sample,P2P Call,8/13/2024,DSA NEXT BEST,3602S1
1240334167,Detail with Sample,Non-Sampled Call,6/15/2024,DSA TOP 30,3602S1
2788157291,Sample Only,Marketing Event,5/28/2024,DSA NEXT BEST,3201S1
1660728500,Sample Only,Sampled Call,4/2/2024,DSS TOP 30,3202S1
1316973765,Sample Only,Sampled Call,11/13/2024,DSA NEXT BEST,3202S1
2309981989,Detail with Sample,Event Call Report,1/25/2024,DSA NEXT BEST,3301A1
2450385329,Group Detail,POC Call Report,3/4/2024,DSA NT AFFILIATE,3202S1
1459991350,Detail Only,Marketing Event,3/27/2024,NON-TARGET,3103A1
2104903642,Detail Only,SAM HCO Call Report,12/11/2024,DSA NEXT BEST,3602S1
2784912160,Detail Only,SAM HCO Call Report,12/10/2024,DSA NT AFFILIATE,3103A1
2074509882,Detail Only,Marketing Event,10/16/2024,DSA NT AFFILIATE,3601A1
1741057218,Detail Only,SAM HCO Call Report,2/9/2024,DSS TOP 30,3102A1
2602720761,Detail Only,POC Call Report,2/21/2024,DSA TOP 30,3103A1
2400360711,Detail Only,Event Call Report,11/5/2024,DSS TOP 30,3502S1
1980589467,Detail with Sample,Group Training,5/3/2024,DSS TOP 30,3601A1
1118337425,Call Only,HCP Call,2/15/2024,DSA TOP 30,3602S1
2475876518,Call Only,POC Call Report,1/12/2024,DSA TOP 30,3602S1
2849883497,Call Only,Sampled Call,2/6/2024,NON-TARGET,3602S1
1105729410,Detail Only,HCP Call,3/2/2024,DSA NEXT BEST,3203S1
1715421804,Sample Only,POC Call Report,4/27/2024,NON-TARGET,3402S1
1798761746,Sample Only,Event Call Report,6/27/2024,DSS TOP 30,3203S1
1120680044,Detail Only,Group Training,4/22/2024,DSS TOP 30,3602S1
1586908384,Sample Only,HCP Call,10/2/2024,DSA TOP 30,3303A1
2590389199,Sample Only,Sampled Call,8/19/2024,NON-TARGET,3303A1
1786337152,Group Detail,Marketing Event,10/31/2024,NON-TARGET,3202S1
2085054183,Sample Only,POC Call Report,9/11/2024,DSA NT AFFILIATE,3101A1
1063831851,Detail with Sample,HCP Call,10/19/2024,DSA TOP 30,3301A1
2080396449,Detail Only,Marketing Event,8/7/2024,DSA NT AFFILIATE,3201S1
1798362255,Sample Only,Non-Sampled Call,7/20/2024,DSA TOP 30,3102A1
1314301258,Group Detail,Sampled Call,3/30/2024,DSS TOP 30,3601A1
2859040228,Detail Only,Marketing Event,8/18/2024,DSA NEXT BEST,3103A1
1855204515,Call Only,SAM HCO Call Report,6/23/2024,DSA NEXT BEST,3501A1
1012376198,Detail Only,P2P Call,7/25/2024,DSA NEXT BEST,3101A1
1338720525,Detail with Sample,Marketing Event,8/20/2024,NON-TARGET,3201S1
1501797664,Group Detail,HCP Call,1/1/2024,DSA NEXT BEST,3601A1
1863388557,Group Detail,SAM HCO Call Report,3/23/2024,NON-TARGET,3103A1
2252431016,Detail with Sample,Sampled Call,11/4/2024,DSA NEXT BEST,3202S1
2811662945,Detail with Sample,Marketing Event,11/16/2024,NON-TARGET,3301A1
2705395677,Call Only,Marketing Event,1/21/2024,DSA NT AFFILIATE,3203S1
1291325049,Sample Only,Sampled Call,9/3/2024,DSA NEXT BEST,3102A1
1207561299,Detail Only,POC Call Report,12/27/2024,DSA NEXT BEST,3101A1
1821494919,Sample Only,SAM HCO Call Report,10/11/2024,NON-TARGET,3401S1
1186093645,Call Only,SAM HCO Call Report,6/23/2024,NON-TARGET,3501A1
1536962259,Detail Only,HCP Call,4/27/2024,DSA TOP 30,3303A1
1383244306,Sample Only,P2P Call,4/4/2024,DSA TOP 30,3201S1
2981230168,Detail Only,SAM HCO Call Report,7/12/2024,DSA NT AFFILIATE,3302A1
1383244306,Detail Only,POC Call Report,11/10/2024,NON-TARGET,3302A1
2683282772,Call Only,HCP Call,2/2/2024,DSS TOP 30,3201S1
2890571579,Detail with Sample,Group Training,5/29/2024,DSA NEXT BEST,3302A1
2854323769,Group Detail,Event Call Report,2/17/2024,DSS TOP 30,3302A1
2769388766,Detail with Sample,Sampled Call,5/15/2024,DSA NT AFFILIATE,3303A1
1237460280,Group Detail,Group Training,9/3/2024,NON-TARGET,3103A1
2490106701,Group Detail,Sampled Call,11/2/2024,DSS TOP 30,3401S1
2220873679,Sample Only,HCP Call,6/12/2024,DSS TOP 30,3601A1
1319463103,Call Only,Marketing Event,8/5/2024,DSA NT AFFILIATE,3501A1
2859040228,Group Detail,HCP Call,12/28/2024,DSS TOP 30,3501A1
2148688506,Call Only,SAM HCO Call Report,5/20/2024,DSA NEXT BEST,3202S1
2802190146,Group Detail,Group Training,8/19/2024,DSA TOP 30,3102A1
2846744981,Sample Only,Event Call Report,11/24/2024,DSA NEXT BEST,3203S1
2565813470,Sample Only,POC Call Report,6/22/2024,DSA TOP 30,3201S1
2068557863,Sample Only,Sampled Call,4/28/2024,DSA NT AFFILIATE,3502S1
2654108014,Group Detail,POC Call Report,4/27/2024,DSA NT AFFILIATE,3201S1
2213981554,Detail with Sample,HCP Call,9/25/2024,DSA NT AFFILIATE,3102A1
2788157291,Detail with Sample,Group Training,10/14/2024,DSS TOP 30,3401S1
1922906381,Call Only,HCP Call,8/9/2024,DSA TOP 30,3602S1
1013894421,Detail with Sample,Sampled Call,7/30/2024,DSA NEXT BEST,3102A1
2993765474,Detail Only,HCP Call,9/22/2024,DSA NEXT BEST,3102A1
2816671305,Detail with Sample,POC Call Report,2/23/2024,DSA TOP 30,3502S1
1602804039,Sample Only,Group Training,5/12/2024,DSA TOP 30,3301A1
1934247352,Group Detail,P2P Call,12/25/2024,DSA NT AFFILIATE,3303A1
1611215714,Group Detail,Sampled Call,9/18/2024,DSA TOP 30,3101A1
1001110541,Call Only,POC Call Report,8/20/2024,NON-TARGET,3501A1
1320919168,Group Detail,P2P Call,12/16/2024,DSA TOP 30,3601A1
1890087081,Sample Only,Event Call Report,6/7/2024,DSS TOP 30,3301A1
1702387901,Group Detail,POC Call Report,4/8/2024,DSS TOP 30,3202S1
1241676962,Detail Only,Marketing Event,5/19/2024,NON-TARGET,3102A1
2319288466,Detail with Sample,HCP Call,2/25/2024,NON-TARGET,3501A1
1237460280,Sample Only,Group Training,4/11/2024,DSA NEXT BEST,3103A1
2835535846,Group Detail,POC Call Report,8/4/2024,DSA NEXT BEST,3302A1
1696839339,Group Detail,SAM HCO Call Report,1/7/2024,NON-TARGET,3302A1
2913211302,Detail Only,Non-Sampled Call,8/15/2024,NON-TARGET,3401S1
1732410236,Sample Only,Non-Sampled Call,1/27/2024,DSA NT AFFILIATE,3401S1
1456463478,Detail Only,HCP Call,2/16/2024,NON-TARGET,3601A1
2516292667,Group Detail,POC Call Report,2/23/2024,DSA NT AFFILIATE,3203S1
1845150893,Sample Only,Non-Sampled Call,9/4/2024,DSA NEXT BEST,3203S1
1295720278,Sample Only,POC Call Report,3/14/2024,DSA TOP 30,3103A1
1642112302,Group Detail,Sampled Call,4/11/2024,DSS TOP 30,3502S1
2744858560,Call Only,Marketing Event,12/31/2024,DSS TOP 30,3103A1
2344872607,Detail Only,P2P Call,9/20/2024,NON-TARGET,3101A1
1396497966,Call Only,P2P Call,1/12/2024,NON-TARGET,3602S1
1245904196,Detail Only,POC Call Report,3/28/2024,DSS TOP 30,3302A1
1927277770,Detail Only,Sampled Call,3/13/2024,DSA TOP 30,3602S1
1622075016,Sample Only,POC Call Report,7/16/2024,DSA NEXT BEST,3601A1
2482116700,Detail with Sample,Marketing Event,12/10/2024,NON-TARGET,3601A1
1413499292,Group Detail,SAM HCO Call Report,11/8/2024,DSA NEXT BEST,3401S1
2901947438,Group Detail,Group Training,6/26/2024,NON-TARGET,3201S1
1907151722,Sample Only,POC Call Report,4/30/2024,DSA NEXT BEST,3401S1
1316973765,Sample Only,Non-Sampled Call,9/3/2024,DSA NT AFFILIATE,3103A1
1242030151,Detail Only,Event Call Report,4/15/2024,NON-TARGET,3203S1
1113015976,Call Only,Group Training,4/19/2024,DSA TOP 30,3602S1
1778016715,Call Only,POC Call Report,8/4/2024,DSS TOP 30,3401S1
1152046932,Detail Only,POC Call Report,4/17/2024,DSS TOP 30,3102A1
1291325049,Group Detail,Sampled Call,3/23/2024,DSA NT AFFILIATE,3102A1
2432011258,Call Only,Sampled Call,8/27/2024,NON-TARGET,3101A1
2016180420,Group Detail,SAM HCO Call Report,7/3/2024,DSS TOP 30,3601A1
2018194569,Detail Only,HCP Call,2/12/2024,DSA NT AFFILIATE,3601A1
1704383551,Detail with Sample,Marketing Event,9/4/2024,NON-TARGET,3402S1
1714416003,Sample Only,POC Call Report,3/13/2024,DSA NEXT BEST,3501A1
2288346998,Call Only,SAM HCO Call Report,7/2/2024,NON-TARGET,3103A1
1374983631,Sample Only,Sampled Call,12/14/2024,DSA NEXT BEST,3101A1
2816671305,Sample Only,P2P Call,7/7/2024,DSA NEXT BEST,3402S1
1683215576,Call Only,Sampled Call,4/23/2024,DSA NEXT BEST,3303A1
1079756498,Group Detail,Group Training,8/31/2024,DSA NT AFFILIATE,3602S1
2923311183,Detail Only,Group Training,7/22/2024,DSA NT AFFILIATE,3401S1
2881245779,Detail with Sample,Sampled Call,3/18/2024,DSS TOP 30,3103A1
2485304501,Sample Only,POC Call Report,7/5/2024,DSA NT AFFILIATE,3501A1
1101973301,Sample Only,Marketing Event,10/13/2024,DSA TOP 30,3201S1
1818141606,Detail Only,SAM HCO Call Report,8/22/2024,DSA NEXT BEST,3303A1
1396497966,Detail Only,Event Call Report,10/13/2024,NON-TARGET,3203S1
2445778786,Detail with Sample,POC Call Report,7/13/2024,DSS TOP 30,3401S1
2045065360,Call Only,Group Training,12/27/2024,DSA TOP 30,3602S1
1478069600,Call Only,Sampled Call,6/20/2024,DSA NEXT BEST,3402S1
2919426193,Sample Only,P2P Call,6/26/2024,NON-TARGET,3502S1
2137900755,Detail with Sample,SAM HCO Call Report,10/15/2024,DSA TOP 30,3101A1
2219375579,Sample Only,SAM HCO Call Report,4/8/2024,DSS TOP 30,3202S1
2348667904,Sample Only,Sampled Call,2/27/2024,DSS TOP 30,3202S1
1331485159,Detail Only,HCP Call,5/23/2024,DSA NEXT BEST,3103A1
2026823688,Detail with Sample,Marketing Event,10/13/2024,DSA NT AFFILIATE,3401S1
1233490620,Detail Only,SAM HCO Call Report,2/13/2024,DSA NT AFFILIATE,3303A1
1304278466,Call Only,Group Training,6/19/2024,DSA TOP 30,3102A1
1539034254,Detail with Sample,Group Training,10/13/2024,DSA NT AFFILIATE,3303A1
1152601488,Detail Only,SAM HCO Call Report,2/27/2024,NON-TARGET,3402S1
1140017227,Detail with Sample,Group Training,1/5/2024,NON-TARGET,3103A1
2233783048,Call Only,Sampled Call,8/6/2024,DSA NT AFFILIATE,3402S1
2544648328,Sample Only,Non-Sampled Call,12/29/2024,DSA NEXT BEST,3301A1
2394162826,Detail Only,Event Call Report,12/23/2024,DSA TOP 30,3401S1
