account_npi,call_type,call_record_type,date,account_target_type,territory
1171536780,Group Detail,POC Call Report,7/24/2024,DSA NT AFFILIATE,3501A1
1525338172,Sample Only,Marketing Event,3/9/2024,DSA TOP 30,3103A1
2373473988,Detail Only,P2P Call,2/2/2024,NON-TARGET,3202S1
2768634053,Detail with Sample,SAM HCO Call Report,7/3/2024,NON-TARGET,3601A1
1049432204,Detail Only,Sampled Call,9/4/2024,DSA NT AFFILIATE,3301A1
1716276959,Group Detail,HCP Call,4/23/2024,DSS TOP 30,3201S1
2140079696,Detail with Sample,Event Call Report,1/27/2024,DSA NEXT BEST,3203S1
1845745452,Detail Only,HCP Call,6/4/2024,NON-TARGET,3303A1
1732552839,Sample Only,P2P Call,9/15/2024,DSS TOP 30,3601A1
2953540495,Detail with Sample,P2P Call,10/3/2024,DSA NT AFFILIATE,3301A1
2347697506,Detail Only,Marketing Event,10/20/2024,DSS TOP 30,3303A1
2053280737,Group Detail,Marketing Event,7/6/2024,DSA TOP 30,3501A1
2290511571,Detail with Sample,Event Call Report,8/24/2024,DSA TOP 30,3303A1
1417348263,Group Detail,POC Call Report,2/13/2024,DSA NT AFFILIATE,3602S1
1164463315,Detail with Sample,Non-Sampled Call,1/23/2024,DSS TOP 30,3401S1
1834159665,Group Detail,Group Training,11/29/2024,DSS TOP 30,3203S1
1272536507,Detail Only,HCP Call,8/2/2024,DSA NEXT BEST,3303A1
1938224704,Detail with Sample,HCP Call,12/3/2024,DSA NEXT BEST,3201S1
2401275678,Detail Only,SAM HCO Call Report,2/27/2024,DSS TOP 30,3103A1
1897393037,Detail Only,POC Call Report,12/29/2024,DSA NEXT BEST,3402S1
2763027386,Call Only,Sampled Call,12/30/2024,DSA TOP 30,3601A1
1783835869,Detail Only,Group Training,3/12/2024,DSA NT AFFILIATE,3103A1
1565390729,Call Only,Sampled Call,12/25/2024,DSA NT AFFILIATE,3102A1
2568345892,Detail with Sample,Group Training,10/22/2024,DSA TOP 30,3202S1
2530839840,Call Only,SAM HCO Call Report,5/14/2024,DSA TOP 30,3101A1
1627734229,Detail Only,P2P Call,6/15/2024,DSA TOP 30,3502S1
2172960003,Detail Only,P2P Call,11/28/2024,DSA NT AFFILIATE,3602S1
2150090914,Call Only,Non-Sampled Call,6/15/2024,DSA TOP 30,3102A1
1938224704,Group Detail,Group Training,4/16/2024,DSS TOP 30,3601A1
1617913825,Detail with Sample,P2P Call,6/7/2024,DSA TOP 30,3301A1
2318942253,Group Detail,POC Call Report,1/22/2024,DSA NEXT BEST,3402S1
1367504642,Call Only,HCP Call,8/8/2024,DSA NT AFFILIATE,3602S1
2177790066,Group Detail,Marketing Event,10/24/2024,DSA NEXT BEST,3201S1
2149807964,Group Detail,Sampled Call,6/10/2024,NON-TARGET,3203S1
2329114728,Call Only,Marketing Event,12/23/2024,DSA NEXT BEST,3402S1
2510651108,Sample Only,P2P Call,5/15/2024,DSA NT AFFILIATE,3501A1
1385439532,Call Only,Sampled Call,4/21/2024,DSA TOP 30,3602S1
1846970414,Detail Only,Sampled Call,3/28/2024,DSA TOP 30,3301A1
2913041709,Detail with Sample,P2P Call,11/20/2024,DSA TOP 30,3401S1
2542943929,Call Only,POC Call Report,8/1/2024,NON-TARGET,3203S1
1812106225,Group Detail,P2P Call,2/18/2024,DSS TOP 30,3301A1
2780708869,Call Only,Event Call Report,5/24/2024,NON-TARGET,3402S1
1379934530,Detail Only,Marketing Event,2/2/2024,DSS TOP 30,3402S1
1972414179,Sample Only,Marketing Event,10/5/2024,DSA NEXT BEST,3301A1
2221241918,Call Only,P2P Call,9/26/2024,DSS TOP 30,3401S1
1504199454,Sample Only,Sampled Call,10/27/2024,DSA TOP 30,3501A1
2802708624,Call Only,Marketing Event,9/4/2024,DSA TOP 30,3502S1
1759827122,Group Detail,Group Training,11/10/2024,DSA NEXT BEST,3401S1
1253599565,Call Only,Marketing Event,8/8/2024,DSA NEXT BEST,3301A1
1584764896,Call Only,HCP Call,9/27/2024,DSS TOP 30,3303A1
2347697506,Detail Only,Sampled Call,10/30/2024,DSA NEXT BEST,3601A1
1438197814,Sample Only,SAM HCO Call Report,11/26/2024,DSA NEXT BEST,3501A1
2254674886,Call Only,Marketing Event,8/7/2024,DSS TOP 30,3302A1
1480609831,Sample Only,Group Training,5/27/2024,DSS TOP 30,3202S1
1591784150,Detail Only,SAM HCO Call Report,4/15/2024,DSA NEXT BEST,3301A1
2137169245,Sample Only,P2P Call,7/21/2024,NON-TARGET,3402S1
1501960510,Group Detail,SAM HCO Call Report,6/4/2024,DSA NT AFFILIATE,3201S1
1483922116,Sample Only,SAM HCO Call Report,9/22/2024,DSA NEXT BEST,3102A1
2420426906,Detail Only,POC Call Report,4/21/2024,DSS TOP 30,3502S1
2501401638,Detail with Sample,HCP Call,12/7/2024,DSA NEXT BEST,3203S1
1116627256,Sample Only,Marketing Event,2/4/2024,DSA TOP 30,3303A1
2215973807,Detail with Sample,Event Call Report,5/11/2024,DSA NT AFFILIATE,3301A1
1449781895,Group Detail,POC Call Report,3/2/2024,NON-TARGET,3601A1
1025975309,Detail with Sample,Sampled Call,10/19/2024,DSA NT AFFILIATE,3301A1
1785961671,Call Only,SAM HCO Call Report,3/4/2024,DSA TOP 30,3303A1
2217031737,Detail with Sample,Group Training,5/8/2024,NON-TARGET,3203S1
2393619909,Sample Only,SAM HCO Call Report,7/10/2024,DSS TOP 30,3401S1
2035768973,Group Detail,HCP Call,4/23/2024,DSA NEXT BEST,3302A1
2835967551,Call Only,POC Call Report,1/18/2024,DSS TOP 30,3201S1
1066577428,Group Detail,POC Call Report,6/21/2024,DSA NEXT BEST,3203S1
2776057701,Detail with Sample,P2P Call,6/12/2024,DSA NEXT BEST,3101A1
2369611047,Call Only,POC Call Report,2/15/2024,DSA NT AFFILIATE,3302A1
1793411339,Detail with Sample,SAM HCO Call Report,10/28/2024,DSA NT AFFILIATE,3402S1
2303986877,Detail with Sample,Group Training,4/16/2024,DSA NEXT BEST,3102A1
2122760289,Call Only,SAM HCO Call Report,10/1/2024,DSS TOP 30,3402S1
1525494512,Detail Only,Event Call Report,8/26/2024,DSA NT AFFILIATE,3402S1
1171536780,Group Detail,Sampled Call,3/23/2024,DSA NEXT BEST,3201S1
2118696562,Call Only,Sampled Call,5/29/2024,DSA NT AFFILIATE,3201S1
2225041694,Call Only,SAM HCO Call Report,8/27/2024,DSS TOP 30,3501A1
1379934530,Group Detail,HCP Call,11/4/2024,DSA NEXT BEST,3501A1
1296420787,Sample Only,Non-Sampled Call,11/16/2024,DSA NEXT BEST,3401S1
2137147894,Detail Only,Group Training,10/29/2024,DSS TOP 30,3601A1
2505827960,Detail with Sample,SAM HCO Call Report,9/15/2024,DSS TOP 30,3502S1
2424114821,Sample Only,P2P Call,7/17/2024,DSA TOP 30,3502S1
2377168840,Detail Only,Marketing Event,1/31/2024,NON-TARGET,3502S1
2786709986,Call Only,Event Call Report,11/5/2024,DSA TOP 30,3501A1
1952207361,Sample Only,Group Training,10/20/2024,DSA NEXT BEST,3402S1
2460033398,Sample Only,Event Call Report,12/23/2024,DSS TOP 30,3601A1
1118816089,Group Detail,POC Call Report,12/30/2024,DSS TOP 30,3502S1
1373630803,Group Detail,SAM HCO Call Report,6/9/2024,DSA NT AFFILIATE,3302A1
1831858368,Detail with Sample,P2P Call,8/24/2024,DSA NT AFFILIATE,3502S1
1716276959,Call Only,Non-Sampled Call,1/26/2024,NON-TARGET,3602S1
1167525771,Detail Only,Sampled Call,12/14/2024,DSA TOP 30,3102A1
2476946856,Sample Only,Group Training,9/20/2024,DSS TOP 30,3602S1
2675727636,Sample Only,Non-Sampled Call,2/21/2024,DSA NEXT BEST,3202S1
1017465533,Sample Only,Marketing Event,8/3/2024,DSA NEXT BEST,3101A1
1458136510,Call Only,Group Training,4/7/2024,DSA NT AFFILIATE,3501A1
2217031737,Detail with Sample,Group Training,1/30/2024,DSA NT AFFILIATE,3102A1
1880811011,Call Only,SAM HCO Call Report,2/19/2024,DSA NT AFFILIATE,3402S1
1666588981,Detail Only,HCP Call,7/25/2024,DSA NEXT BEST,3402S1
2858273044,Sample Only,Non-Sampled Call,12/29/2024,NON-TARGET,3502S1
1833719105,Detail Only,Group Training,8/24/2024,DSS TOP 30,3203S1
1412985093,Sample Only,Non-Sampled Call,9/23/2024,NON-TARGET,3201S1
1991002799,Sample Only,HCP Call,11/29/2024,DSA NT AFFILIATE,3602S1
2022724310,Sample Only,Sampled Call,4/25/2024,DSA NEXT BEST,3102A1
1973755778,Detail with Sample,SAM HCO Call Report,10/17/2024,DSA NT AFFILIATE,3303A1
2063023176,Sample Only,Sampled Call,2/16/2024,DSA NT AFFILIATE,3502S1
2467658122,Detail with Sample,HCP Call,8/6/2024,DSA NT AFFILIATE,3202S1
2981634609,Sample Only,Group Training,12/11/2024,DSA NEXT BEST,3302A1
2981634609,Group Detail,Non-Sampled Call,9/13/2024,NON-TARGET,3203S1
1938224704,Sample Only,SAM HCO Call Report,9/2/2024,DSA NT AFFILIATE,3303A1
1083432805,Detail Only,POC Call Report,5/24/2024,NON-TARGET,3103A1
1460839333,Group Detail,Event Call Report,10/23/2024,DSA NEXT BEST,3502S1
1594599506,Sample Only,Marketing Event,10/18/2024,DSS TOP 30,3103A1
2142391172,Detail Only,POC Call Report,8/12/2024,DSA NEXT BEST,3602S1
2773813668,Sample Only,Sampled Call,4/20/2024,DSA NEXT BEST,3303A1
2733799031,Sample Only,Event Call Report,5/7/2024,DSA NT AFFILIATE,3103A1
2140079696,Call Only,Group Training,6/25/2024,DSA TOP 30,3203S1
2556593222,Sample Only,Non-Sampled Call,11/12/2024,NON-TARGET,3302A1
2686162088,Call Only,Event Call Report,4/23/2024,DSA NEXT BEST,3601A1
2094662646,Call Only,P2P Call,5/30/2024,DSA NT AFFILIATE,3401S1
1670830163,Group Detail,HCP Call,11/6/2024,DSS TOP 30,3103A1
1885228294,Group Detail,Non-Sampled Call,7/8/2024,NON-TARGET,3303A1
1403178765,Detail Only,HCP Call,5/25/2024,DSA NT AFFILIATE,3402S1
2116416609,Group Detail,Marketing Event,5/14/2024,NON-TARGET,3202S1
2557329675,Group Detail,P2P Call,7/22/2024,DSA NT AFFILIATE,3203S1
1366888749,Sample Only,Group Training,9/14/2024,DSA TOP 30,3402S1
2554629580,Detail with Sample,POC Call Report,6/9/2024,DSA NEXT BEST,3301A1
1512976471,Sample Only,POC Call Report,5/23/2024,DSA NEXT BEST,3602S1
1069208823,Group Detail,Non-Sampled Call,12/15/2024,DSA NT AFFILIATE,3201S1
1811853983,Sample Only,Marketing Event,1/14/2024,DSS TOP 30,3601A1
1289466144,Detail with Sample,P2P Call,11/7/2024,DSA NT AFFILIATE,3302A1
2191944137,Detail with Sample,SAM HCO Call Report,4/30/2024,DSA TOP 30,3101A1
1597733847,Detail with Sample,Group Training,1/26/2024,DSA NEXT BEST,3201S1
2150062418,Sample Only,SAM HCO Call Report,3/25/2024,DSA TOP 30,3302A1
2462108768,Detail with Sample,Non-Sampled Call,8/10/2024,DSA NEXT BEST,3602S1
2466454176,Detail Only,SAM HCO Call Report,1/29/2024,NON-TARGET,3102A1
1845248291,Sample Only,Group Training,9/2/2024,DSA NT AFFILIATE,3102A1
1387680760,Sample Only,POC Call Report,3/18/2024,DSS TOP 30,3102A1
2060295371,Sample Only,HCP Call,7/6/2024,DSA NT AFFILIATE,3401S1
2314335999,Detail Only,SAM HCO Call Report,3/5/2024,DSA TOP 30,3101A1
2974210755,Detail Only,Group Training,1/6/2024,DSS TOP 30,3601A1
1981505900,Call Only,SAM HCO Call Report,9/21/2024,DSS TOP 30,3302A1
2676223981,Sample Only,POC Call Report,12/14/2024,DSS TOP 30,3401S1
1266311248,Sample Only,P2P Call,12/26/2024,DSA NT AFFILIATE,3401S1
2780708869,Sample Only,SAM HCO Call Report,12/21/2024,DSA NT AFFILIATE,3303A1
1347475244,Detail Only,POC Call Report,12/3/2024,DSA NT AFFILIATE,3502S1
1937994273,Sample Only,Event Call Report,11/6/2024,DSA NEXT BEST,3401S1
2144525348,Detail with Sample,Group Training,5/6/2024,DSA NT AFFILIATE,3602S1
2148781723,Group Detail,Non-Sampled Call,1/27/2024,DSA NT AFFILIATE,3202S1
1783835869,Detail with Sample,Event Call Report,12/19/2024,DSA NEXT BEST,3203S1
1925349928,Detail with Sample,HCP Call,11/2/2024,DSA NT AFFILIATE,3302A1
1156614750,Sample Only,Non-Sampled Call,4/9/2024,DSS TOP 30,3301A1
1586123844,Sample Only,P2P Call,5/4/2024,DSA NEXT BEST,3602S1
1016986851,Detail with Sample,Event Call Report,3/5/2024,DSA NEXT BEST,3502S1
2961845761,Sample Only,HCP Call,5/20/2024,NON-TARGET,3202S1
2812942999,Sample Only,POC Call Report,11/11/2024,NON-TARGET,3202S1
2584126193,Detail Only,P2P Call,12/19/2024,NON-TARGET,3101A1
2599966591,Call Only,Sampled Call,11/1/2024,DSA NT AFFILIATE,3202S1
2293333254,Group Detail,HCP Call,8/1/2024,DSA NT AFFILIATE,3203S1
2441094519,Detail with Sample,Event Call Report,3/4/2024,NON-TARGET,3201S1
1915215469,Detail with Sample,Group Training,4/9/2024,DSS TOP 30,3103A1
1171536780,Group Detail,Event Call Report,8/21/2024,DSA TOP 30,3303A1
2802708624,Call Only,SAM HCO Call Report,9/10/2024,DSA TOP 30,3202S1
1278957970,Group Detail,SAM HCO Call Report,10/17/2024,DSA NT AFFILIATE,3202S1
2062444753,Group Detail,SAM HCO Call Report,2/16/2024,NON-TARGET,3302A1
1432306411,Call Only,Marketing Event,5/6/2024,DSA TOP 30,3402S1
2944245360,Group Detail,P2P Call,1/30/2024,NON-TARGET,3103A1
2270067206,Detail with Sample,Sampled Call,5/13/2024,NON-TARGET,3502S1
2118696562,Call Only,HCP Call,9/29/2024,DSA NT AFFILIATE,3101A1
1068200649,Call Only,P2P Call,11/6/2024,DSA TOP 30,3203S1
2726194273,Detail with Sample,Non-Sampled Call,2/14/2024,DSA NEXT BEST,3203S1
2799916628,Call Only,Marketing Event,10/9/2024,NON-TARGET,3303A1
2846670558,Sample Only,Non-Sampled Call,8/22/2024,DSA TOP 30,3302A1
1211074941,Sample Only,POC Call Report,4/17/2024,DSS TOP 30,3102A1
2454020864,Call Only,Non-Sampled Call,11/15/2024,DSA NEXT BEST,3602S1
1818629782,Detail Only,SAM HCO Call Report,9/12/2024,DSA TOP 30,3302A1
2539249116,Sample Only,Non-Sampled Call,10/5/2024,DSA NEXT BEST,3103A1
1714798368,Sample Only,SAM HCO Call Report,10/16/2024,NON-TARGET,3501A1
1921110274,Detail Only,HCP Call,1/14/2024,DSA NEXT BEST,3601A1
1526840234,Detail Only,POC Call Report,8/8/2024,DSA NT AFFILIATE,3303A1
2543271817,Detail Only,Marketing Event,3/16/2024,DSS TOP 30,3302A1
2510651108,Sample Only,Non-Sampled Call,2/7/2024,DSA NEXT BEST,3201S1
2640923583,Sample Only,Marketing Event,2/26/2024,DSA NT AFFILIATE,3601A1
2823449240,Group Detail,Marketing Event,9/29/2024,DSA NEXT BEST,3402S1
1880002355,Call Only,Event Call Report,1/18/2024,DSA NEXT BEST,3501A1
1424252193,Group Detail,Event Call Report,3/14/2024,DSA NEXT BEST,3102A1
2491505430,Detail Only,Marketing Event,7/30/2024,DSS TOP 30,3302A1
2383594641,Group Detail,P2P Call,4/6/2024,DSS TOP 30,3202S1
2725022574,Call Only,P2P Call,12/6/2024,DSA NEXT BEST,3401S1
1743289041,Call Only,POC Call Report,12/28/2024,DSA NT AFFILIATE,3102A1
2429557669,Detail with Sample,POC Call Report,1/1/2024,DSA TOP 30,3301A1
1582895387,Sample Only,Event Call Report,11/6/2024,DSA NEXT BEST,3501A1
1530213725,Call Only,SAM HCO Call Report,3/30/2024,NON-TARGET,3301A1
1565390729,Sample Only,Non-Sampled Call,10/2/2024,DSA TOP 30,3203S1
2481165864,Detail with Sample,Marketing Event,1/14/2024,NON-TARGET,3401S1
2556593222,Group Detail,P2P Call,4/22/2024,DSA NT AFFILIATE,3202S1
1995891619,Detail with Sample,Sampled Call,4/17/2024,DSS TOP 30,3302A1
2245785791,Detail Only,HCP Call,8/25/2024,DSA NEXT BEST,3402S1
1116627256,Detail with Sample,Group Training,1/25/2024,DSA TOP 30,3501A1
2050367487,Detail with Sample,POC Call Report,5/31/2024,DSA TOP 30,3202S1
2725022574,Detail Only,POC Call Report,10/23/2024,DSA NEXT BEST,3103A1
2564771893,Detail with Sample,Sampled Call,4/1/2024,NON-TARGET,3302A1
2773005067,Call Only,POC Call Report,12/7/2024,DSA TOP 30,3602S1
2868093630,Sample Only,Group Training,2/20/2024,DSA NEXT BEST,3501A1
2999087790,Group Detail,HCP Call,11/8/2024,DSA NT AFFILIATE,3602S1
2841641620,Sample Only,POC Call Report,2/5/2024,DSS TOP 30,3401S1
1596443190,Group Detail,Group Training,4/2/2024,DSA NT AFFILIATE,3101A1
1885228294,Detail with Sample,Sampled Call,3/20/2024,DSA NEXT BEST,3502S1
1541272041,Detail Only,Non-Sampled Call,7/13/2024,DSA NT AFFILIATE,3103A1
1526899594,Detail with Sample,P2P Call,11/29/2024,DSS TOP 30,3601A1
1077020491,Call Only,SAM HCO Call Report,11/16/2024,NON-TARGET,3303A1
1991002799,Sample Only,Sampled Call,1/26/2024,DSA NT AFFILIATE,3102A1
2680648173,Group Detail,Group Training,7/23/2024,NON-TARGET,3203S1
2393893256,Sample Only,POC Call Report,10/12/2024,DSA NT AFFILIATE,3401S1
2934528254,Call Only,Event Call Report,3/16/2024,DSA NT AFFILIATE,3602S1
1702379288,Group Detail,Non-Sampled Call,6/27/2024,DSS TOP 30,3203S1
1237051568,Call Only,Sampled Call,7/19/2024,DSA NEXT BEST,3202S1
2933704856,Detail Only,Event Call Report,6/10/2024,NON-TARGET,3101A1
2012941411,Detail with Sample,P2P Call,3/25/2024,DSA NT AFFILIATE,3202S1
1687909554,Call Only,SAM HCO Call Report,9/21/2024,DSA NT AFFILIATE,3101A1
2093142129,Sample Only,Group Training,5/3/2024,DSA NT AFFILIATE,3601A1
2357433651,Call Only,POC Call Report,10/11/2024,DSA NEXT BEST,3103A1
1565390729,Group Detail,HCP Call,11/24/2024,DSA TOP 30,3401S1
1809791104,Group Detail,POC Call Report,5/29/2024,DSA TOP 30,3401S1
1921110274,Group Detail,SAM HCO Call Report,11/30/2024,DSA NEXT BEST,3203S1
2169309271,Detail with Sample,P2P Call,1/15/2024,DSA TOP 30,3103A1
2799916628,Detail with Sample,Event Call Report,2/7/2024,DSA TOP 30,3101A1
1939259956,Sample Only,POC Call Report,8/22/2024,NON-TARGET,3102A1
1785367804,Detail Only,Event Call Report,8/21/2024,NON-TARGET,3202S1
1711215374,Call Only,SAM HCO Call Report,3/30/2024,DSA NEXT BEST,3601A1
1527155939,Detail Only,HCP Call,12/8/2024,NON-TARGET,3402S1
2570470274,Call Only,Marketing Event,7/15/2024,DSA NT AFFILIATE,3201S1
2062444753,Group Detail,P2P Call,12/29/2024,NON-TARGET,3203S1
2201207939,Sample Only,SAM HCO Call Report,3/20/2024,DSA NT AFFILIATE,3302A1
2063023176,Call Only,Non-Sampled Call,8/18/2024,DSS TOP 30,3202S1
2491505430,Call Only,Sampled Call,2/6/2024,DSA TOP 30,3103A1
1016453175,Detail Only,Sampled Call,4/19/2024,NON-TARGET,3203S1
1871638498,Detail Only,HCP Call,4/23/2024,DSS TOP 30,3201S1
2100783873,Detail Only,Event Call Report,9/21/2024,DSA NT AFFILIATE,3301A1
1478754730,Call Only,HCP Call,8/6/2024,DSA TOP 30,3301A1
1939259956,Group Detail,POC Call Report,4/13/2024,NON-TARGET,3303A1
1347475244,Sample Only,Sampled Call,5/12/2024,DSA NEXT BEST,3202S1
1818824292,Call Only,Marketing Event,11/16/2024,DSA NEXT BEST,3201S1
2353255231,Call Only,Group Training,2/6/2024,DSS TOP 30,3202S1
1372208734,Detail with Sample,Group Training,12/26/2024,DSS TOP 30,3202S1
1738365830,Call Only,Sampled Call,1/5/2024,NON-TARGET,3602S1
1804904751,Call Only,HCP Call,1/29/2024,DSS TOP 30,3501A1
1930419591,Sample Only,POC Call Report,12/22/2024,NON-TARGET,3203S1
2451138602,Detail with Sample,POC Call Report,1/22/2024,DSS TOP 30,3501A1
1512976471,Group Detail,Non-Sampled Call,6/19/2024,DSA NT AFFILIATE,3102A1
1811044088,Detail with Sample,P2P Call,6/15/2024,DSA TOP 30,3301A1
1046260020,Sample Only,Non-Sampled Call,4/24/2024,DSA TOP 30,3101A1
2476946856,Detail Only,Non-Sampled Call,1/3/2024,NON-TARGET,3401S1
2270067206,Detail with Sample,P2P Call,8/16/2024,DSS TOP 30,3301A1
2720133236,Detail Only,SAM HCO Call Report,10/22/2024,DSS TOP 30,3202S1
1702379288,Detail Only,HCP Call,11/7/2024,DSA NT AFFILIATE,3402S1
1938224704,Call Only,HCP Call,8/19/2024,DSS TOP 30,3402S1
2905964892,Detail Only,Sampled Call,9/2/2024,DSA NEXT BEST,3502S1
2272452299,Detail with Sample,Sampled Call,4/1/2024,DSA NEXT BEST,3202S1
2436961540,Sample Only,Sampled Call,10/14/2024,DSS TOP 30,3601A1
2458961584,Detail Only,Sampled Call,12/7/2024,DSA TOP 30,3101A1
1445262601,Call Only,Non-Sampled Call,1/3/2024,NON-TARGET,3401S1
1527155939,Detail Only,Event Call Report,7/2/2024,DSS TOP 30,3601A1
2347697506,Detail with Sample,Event Call Report,9/21/2024,NON-TARGET,3203S1
2403977339,Detail with Sample,SAM HCO Call Report,5/29/2024,DSA TOP 30,3101A1
1300548904,Sample Only,P2P Call,5/15/2024,DSA NEXT BEST,3402S1
2161195314,Sample Only,Non-Sampled Call,1/30/2024,DSA TOP 30,3502S1
1547281319,Group Detail,Non-Sampled Call,10/29/2024,DSS TOP 30,3501A1
1533825178,Detail with Sample,HCP Call,6/20/2024,DSA NEXT BEST,3102A1
1040544718,Detail Only,Marketing Event,9/23/2024,DSS TOP 30,3103A1
1818824292,Call Only,Non-Sampled Call,1/20/2024,DSS TOP 30,3401S1
1245245939,Sample Only,Non-Sampled Call,12/12/2024,DSA NT AFFILIATE,3101A1
2800326312,Call Only,POC Call Report,1/8/2024,DSA NT AFFILIATE,3601A1
2542943929,Sample Only,P2P Call,4/25/2024,DSA NEXT BEST,3402S1
2334968332,Call Only,HCP Call,11/22/2024,DSA NT AFFILIATE,3302A1
2513036232,Call Only,POC Call Report,6/15/2024,DSA NEXT BEST,3303A1
2126968136,Group Detail,HCP Call,9/7/2024,DSA NT AFFILIATE,3101A1
2156423317,Call Only,Group Training,2/19/2024,DSA NT AFFILIATE,3301A1
1478754730,Detail Only,Marketing Event,3/18/2024,DSA TOP 30,3203S1
1108602010,Detail Only,Marketing Event,8/13/2024,DSS TOP 30,3101A1
2894827068,Detail with Sample,P2P Call,5/8/2024,DSS TOP 30,3303A1
2375549413,Call Only,HCP Call,10/31/2024,NON-TARGET,3201S1
1803182391,Group Detail,P2P Call,4/22/2024,DSS TOP 30,3301A1
1629063510,Group Detail,Group Training,11/3/2024,DSA NT AFFILIATE,3103A1
1337417073,Call Only,Event Call Report,10/19/2024,NON-TARGET,3401S1
1942653187,Sample Only,POC Call Report,3/19/2024,NON-TARGET,3401S1
2287718908,Detail Only,Sampled Call,2/6/2024,DSA NEXT BEST,3302A1
2863242091,Group Detail,POC Call Report,9/4/2024,DSA NT AFFILIATE,3602S1
2098900430,Detail with Sample,Marketing Event,3/2/2024,DSA TOP 30,3201S1
1654683901,Detail Only,Event Call Report,8/7/2024,DSS TOP 30,3501A1
1397943984,Sample Only,Group Training,7/9/2024,DSS TOP 30,3303A1
2941913010,Sample Only,HCP Call,8/19/2024,DSA NT AFFILIATE,3401S1
2001008875,Group Detail,Group Training,5/7/2024,DSA TOP 30,3401S1
1125430015,Detail Only,HCP Call,7/7/2024,DSA NEXT BEST,3102A1
1049432204,Call Only,Group Training,1/11/2024,DSS TOP 30,3201S1
2465513675,Sample Only,Group Training,10/18/2024,DSA NT AFFILIATE,3303A1
2248118420,Detail Only,HCP Call,7/15/2024,DSS TOP 30,3102A1
1083058261,Detail Only,Marketing Event,11/6/2024,NON-TARGET,3402S1
1266827300,Group Detail,Marketing Event,2/1/2024,DSA TOP 30,3602S1
1385439532,Call Only,POC Call Report,5/6/2024,DSA TOP 30,3303A1
1077020491,Group Detail,Non-Sampled Call,9/14/2024,DSA NEXT BEST,3601A1
2477531434,Group Detail,SAM HCO Call Report,6/9/2024,DSS TOP 30,3302A1
2594449908,Sample Only,P2P Call,10/24/2024,NON-TARGET,3302A1
1654683901,Sample Only,POC Call Report,11/14/2024,NON-TARGET,3301A1
1554912145,Detail Only,Marketing Event,10/2/2024,DSA NEXT BEST,3303A1
2363360856,Group Detail,P2P Call,4/6/2024,NON-TARGET,3102A1
1782810996,Detail Only,HCP Call,9/3/2024,DSA TOP 30,3501A1
2175918776,Sample Only,Marketing Event,7/22/2024,DSA NT AFFILIATE,3303A1
2334968332,Group Detail,HCP Call,7/26/2024,DSS TOP 30,3602S1
2645022167,Detail with Sample,Sampled Call,12/29/2024,NON-TARGET,3203S1
